song_id,song,is_original,original_artist,debut_date,last_played,times_played,avg_show_gap
694,Dragonfly,1,Goose,2021-10-09,2023-04-27,7,43.29
709,2021,0,Vampire Weekend,2021-10-08,2021-12-31,3,152.0
710,The Old Man's Boat,1,Goose,2021-10-08,2025-06-03,28,10.86
711,Life On The Shelf,1,Goose,2021-10-09,2022-10-14,9,33.67
712,Dr. Darkness,1,Goose,2022-01-26,2025-06-20,42,6.74
714,Rockdale,1,Vasudo,2021-10-30,2025-06-27,70,4.41
716,Draggin' the Line,0,Tommy James,2021-10-31,2024-09-24,2,149.5
717,I'm A Believer,0,The Monkees,2021-10-31,2021-11-19,2,149.5
718,American Woman,0,The Guess Who,2021-10-31,2022-02-12,3,99.67
719,Magic Carpet Ride,0,Steppenwolf,2021-10-31,2024-06-18,11,29.9
720,Whip It,0,Devo,2021-10-31,2025-06-29,9,33.22
721,Just The Two Of Us,0,Bill Withers,2021-10-31,2021-10-31,1,299.0
723,Pancakes,1,Great Blue,2022-01-27,2025-06-20,63,5.13
725,Borne,1,Goose,2022-01-28,2025-06-21,46,6.24
727,Atlas Dogs,1,Goose,2022-01-28,2025-06-23,52,5.4
730,Circle Of Life,0,Elton John,2017-12-23,2021-12-31,3,196.33
731,Moonrise,1,Orebolo,2022-06-25,2024-11-10,3,80.33
732,Dim Lights,1,Orebolo,2024-11-10,2025-05-10,2,23.5
733,Arise,1,St. John's Revival,2022-01-30,2024-09-27,6,46.5
735,California Magic,1,Goose,2022-03-01,2025-06-27,46,5.83
736,Silver Rising,1,Goose,2022-02-02,2025-06-27,65,4.28
737,Jeff Engborg,1,Great Blue,2022-02-05,2025-06-11,12,22.92
738,Dripfield,1,Goose,2022-02-26,2025-06-28,62,4.41
739,Sinnerman,0,Nina Simone,2022-02-26,2025-06-21,14,19.21
740,Hungersite,1,Goose,2022-02-26,2025-06-28,70,3.84
741,Trevor Reads Poetry,1,Goose,2020-06-20,2025-05-31,7,50.29
747,Happy Birthday,0,Goose,2018-02-15,2020-10-15,6,94.5
760,Hallelujah,0,Leonard Cohen,2017-05-20,2017-05-20,1,660.0
762,Loose Ends,1,Vasudo,2019-09-01,2024-11-12,16,26.75
763,Butterflies,1,Great Blue,2022-06-10,2025-06-10,20,12.45
764,Animal,1,Goose,2022-06-11,2025-06-28,66,3.76
765,It's My Life,0,Talk Talk,2022-08-17,2022-08-17,1,233.0
766,Bloodbuzz Ohio,0,The National,2022-08-18,2025-06-22,10,23.2
767,Milestone 2 (Skux Life),0,Moniker,2022-08-18,2024-09-20,3,77.33
768,Don't Be Cruel,0,Elvis Presley,2022-08-20,2022-08-20,1,231.0
802,Jam,1,Goose,2014-11-21,2025-03-11,25,45.76
803,Mini Mall Rap,1,Goose,2020-06-26,2020-06-26,1,348.0
804,Caravan,0,Van Morrison,2016-10-09,2016-10-09,1,707.0
805,Everything Must Go,1,Goose,2022-10-01,2025-06-27,39,5.72
807,"So Fresh, So Clean",0,Outkast,2022-10-08,2022-10-08,1,218.0
808,Born To Be Wild,0,Steppenwolf,2022-10-15,2022-10-15,1,213.0
809,Thatch,1,Goose,2022-11-13,2025-06-28,53,3.91
811,You Are So Beautiful,0,Joe Cocker,2017-05-20,2017-05-20,1,660.0
812,"Signed, Sealed, Delivered",0,Stevie Wonder,2017-05-20,2017-05-20,1,660.0
813,Burning Down the House,0,Talking Heads,2017-05-20,2023-12-08,2,330.0
814,Get Lucky,0,Daft Punk,2017-05-20,2017-05-20,1,660.0
816,Amongster,0,Polica,2025-06-20,2025-06-29,2,3.0
817,Mr. Action,1,Goose,2022-12-18,2025-06-27,35,5.69
818,Auld Lang Syne,0,Traditional,2017-12-31,2022-12-31,2,293.5
819,This Year's Love,0,David Gray,2022-12-31,2022-12-31,1,197.0
820,Not Alone,1,Goose,2023-03-09,2024-11-07,5,38.6
822,Lead Up,1,Goose,2023-03-10,2025-06-23,35,5.65
823,Feel It Now,1,Goose,2023-03-11,2025-06-28,31,6.16
833,Stand By Me,0,Ben E. King,2016-10-09,2017-05-20,2,353.5
834,Loving Cup,0,The Rolling Stones,2016-10-09,2016-10-09,1,707.0
843,Wild Summer Nights,0,John Cafferty,2023-07-04,2023-07-04,1,152.0
864,All I Need,0,LP Giobbi,2023-09-14,2023-09-14,1,145.0
864,All I Need,0,Goose,2017-01-28,2025-06-29,148,4.89
867,I Would Die 4 U,0,Prince,2023-10-06,2025-05-25,9,14.33
868,Revival,0,The Allman Brothers Band,2017-05-20,2017-05-20,1,660.0
868,Revival,0,Zach Williams,2017-07-08,2017-09-01,4,160.5
883,Mirrors,0,Justin Timberlake,2023-12-08,2023-12-08,1,114.0
884,Man in the Mirror,0,Michael Jackson,2023-12-08,2023-12-08,1,114.0
885,Fire,0,Jimi Hendrix,2023-12-08,2023-12-08,1,114.0
886,Sex On Fire,0,Kings of Leon,2023-12-08,2023-12-08,1,114.0
887,99 Red Balloons,0,Nena,2023-12-09,2023-12-09,1,113.0
888,Circles,0,Post Malone,2023-12-09,2024-04-24,2,56.5
889,Big Blue,0,Vampire Weekend,2023-12-09,2023-12-09,1,113.0
890,I’m Forever Blowing Bubbles,0,John Kellette,2023-12-09,2023-12-09,1,113.0
891,Jungle,0,ELO,2023-12-09,2023-12-09,1,113.0
892,Jungle Boogie,0,Kool & The Gang,2023-12-09,2023-12-09,1,113.0
893,Run Through The Jungle,0,Creedence Clearwater Revival,2023-12-09,2023-12-09,1,113.0
910,"Don’t Think Twice, It’s Alright",0,Bob Dylan,2025-05-10,2025-05-10,1,25.0
911,No California,0,Ilsey Juber,2024-06-07,2025-05-30,4,25.5
914,True Love Waits,0,Radiohead,2024-09-19,2025-06-10,3,23.67
930,SALT,1,Goose,2024-04-07,2025-06-29,16,7.47
931,Give It Time,1,Goose,2024-04-09,2025-06-28,24,4.58
933,How It Ends,1,Vasudo,2024-04-10,2025-06-20,7,15.57
935,Gen X Cops,0,Vampire Weekend,2024-04-10,2024-04-10,1,109.0
943,Draconian Meter Maid,1,Swimmer,2024-09-01,2025-06-27,15,5.6
945,Big Modern!,1,Goose,2024-09-01,2025-06-29,23,3.82
946,"One In, One Out",1,Goose,2024-09-02,2025-06-10,12,6.92
947,My Mind Has Been Consumed By Media,1,Swimmer,2024-09-03,2025-06-28,9,9.11
948,War Pigs,0,Black Sabbath,2024-10-01,2024-10-01,1,63.0
950,You Spin Me Round (Like A Record),0,Dead or Alive,2024-10-31,2025-06-29,5,10.8
951,Stranger Things,0,S U R V I V E,2024-10-31,2024-10-31,2,54.0
952,Maniac,0,Michael Sembello,2024-10-31,2024-11-07,3,27.0
953,Wipeout,0,Bob Berryhill,2024-10-31,2024-10-31,1,54.0
955,Running Up That Hill,0,Kate Bush,2024-10-31,2025-06-28,5,10.8
956,Everybody Wants To Rule The World,0,Tears For Fears,2024-10-31,2024-10-31,1,54.0
958,Sirius,0,The Alan Parsons Project,2024-12-13,2024-12-14,2,21.5
959,Kashmir,0,Led Zeppelin,2024-12-13,2024-12-13,1,43.0
960,Slip Slidin’ Away,0,Paul Simon,2024-12-14,2024-12-14,1,42.0
961,Help on the Way,0,Grateful Dead,2024-12-14,2024-12-14,1,42.0
962,Slipknot!,0,Grateful Dead,2024-12-14,2024-12-14,1,42.0
964,Don’t Leave Me This Way,0,Harold Melvin & The Blue Notes,2024-12-14,2025-06-28,5,8.4
965,Get Down Tonight,0,KC and the Sunshine Band,2024-12-14,2024-12-14,1,42.0
967,The King,1,Goose,2024-12-13,2024-12-13,1,43.0
968,Low Rider,0,War,2024-12-30,2024-12-30,1,41.0
969,I Only Have Eyes For You,0,The Flamingos,2024-12-31,2024-12-31,1,40.0
970,Dustin Hoffman,1,Goose,2025-05-10,2025-06-28,8,3.13
971,Iguana Song,1,Goose,2025-05-09,2025-06-29,7,3.86
972,Flood in Franklin Park,0,Grant Green,2014-12-23,2025-02-06,2,387.5
973,Trick To Happy,0,Bahamas,2025-02-10,2025-02-10,1,36.0
978,In Bloom,0,Nirvana,2025-05-08,2025-05-08,1,28.0
979,Torero,1,Goose,2025-05-08,2025-06-19,4,7.0
980,Ride Like The Wind,0,Christopher Cross,2025-05-08,2025-05-08,1,28.0
981,fast:slow,1,Goose,2025-05-09,2025-06-29,4,6.75
982,Moby Dick,0,Led Zeppelin,2025-05-31,2025-05-31,1,19.0
